min_start,min_start_real,temp,DateTime_start,bw,mo2,mo2_unscaled,ID,mo2_scaled,mmr,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,mo2_minus_rmr,ln_mo2_minus_rmr,mmr_50,B_20,B_30,Bebt_20,ln_mo2_minus_Bebt_20,Bebt_30,ln_mo2_minus_Bebt_30,A_20,A_30,beta_20,beta_30,alpha_20,alpha_30,aas_80_mo2,aas_80_time,fas_3_mo2,time_fas_3,time_round
14.5,18.5,22,8/11/2022 11:58,0.0117,6.241322308,0.073023471,I10,5.045979123,10.48382268,48.13109949,7.639571013,3.685968721,5.437843557,71.17995955,2.077658751,2.844251667,2.201727456,0.78924226,5.24191134,3.725425226,2.951005619,,,2.602604046,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,20
24.5,28.5,22,8/11/2022 12:08,0.0117,6.303433846,0.073750176,I10,5.096195009,10.48382268,48.61008399,7.639571013,3.685968721,5.387627671,70.52264665,2.057186325,2.844251667,2.251943342,0.811793551,5.24191134,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,30
34.5,38.5,22,8/11/2022 12:18,0.0117,5.999974615,0.070199703,I10,4.85085454,10.48382268,46.26990258,7.639571013,3.685968721,5.63296814,73.73408966,2.161232128,2.844251667,2.006602873,0.696443179,5.24191134,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,40
44.5,48.5,22,8/11/2022 12:28,0.0117,5.840259231,0.068331033,I10,4.721727977,10.48382268,45.03822816,7.639571013,3.685968721,5.762094703,75.42432282,2.220336015,2.844251667,1.87747631,0.629928487,5.24191134,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,50
54.5,58.5,22,8/11/2022 12:38,0.0117,5.251086923,0.061437717,I10,4.245394435,10.48382268,40.49471806,7.639571013,3.685968721,6.238428245,81.65940515,2.469457866,2.844251667,1.401142768,0.337288167,5.24191134,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,60
0.06,0,22,8/11/2022 11:32,0.0098,12.28237714,0.120367296,I11,9.628016062,9.628016062,100,6.882619181,3.506966927,0,0,1,2.745396881,6.882619181,1.928999274,4.814008031,3.725425226,2.951005619,3.725425226,1.149683644,2.951005619,1.369049917,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,68.3,3.209338687,126.5,0
8,8,22,8/11/2022 11:40,0.0098,10.05888,0.098577024,I11,7.738730558,9.628016062,80.37720863,6.882619181,3.506966927,1.889285504,27.450095,1.244133775,2.745396881,4.993333677,1.608103758,4.814008031,3.725425226,2.951005619,3.393442864,0.469935385,2.794960572,0.787717589,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,10
4.5,16,22,8/11/2022 11:48,0.0098,7.848137143,0.076911744,I11,6.037910655,9.628016062,62.71188805,6.882619181,3.506966927,3.590105407,52.16190686,1.594593993,2.745396881,3.292513774,1.191651338,4.814008031,3.725425226,2.951005619,,,2.647166969,-0.437967425,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,20
14.5,26,22,8/11/2022 11:58,0.0098,6.149691429,0.060266976,I11,4.731223056,9.628016062,49.1401658,6.882619181,3.506966927,4.896793006,71.14723156,2.034995169,2.745396881,1.985826175,0.686035037,4.814008031,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,30
24.5,36,22,8/11/2022 12:08,0.0098,5.720297143,0.056058912,I11,4.400871498,9.628016062,45.709017,6.882619181,3.506966927,5.227144564,75.94702578,2.187752146,2.745396881,1.655474617,0.504087745,4.814008031,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,40
34.5,46,22,8/11/2022 12:18,0.0098,5.69904,0.055850592,I11,4.384517461,9.628016062,45.53915815,6.882619181,3.506966927,5.243498601,76.18463935,2.195912355,2.745396881,1.63912058,0.494159866,4.814008031,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,50
44.5,56,22,8/11/2022 12:28,0.0098,5.507725714,0.053975712,I11,4.237331123,9.628016062,44.01042848,6.882619181,3.506966927,5.390684939,78.32316154,2.272188739,2.745396881,1.491934242,0.400073427,4.814008031,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,60
54.5,66,22,8/11/2022 12:38,0.0098,4.99968,0.048996864,I11,3.846469626,9.628016062,39.95080192,6.882619181,3.506966927,5.781546436,84.00212599,2.503078666,2.745396881,1.101072745,0.096284927,4.814008031,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.121920717,,3.209338687,,70
0.04,0,19,8/12/2022 8:46,0.0178,10.40141933,0.185145264,C01,9.522202289,9.522202289,100,7.117094281,3.959157866,0,0,1,2.405108008,7.117094281,1.962499536,4.761101145,3.005307824,2.404144204,3.004280184,1.414107489,2.404144204,1.550314055,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,53.5,3.17406743,84.3,0
8,8,19,8/12/2022 8:54,0.0178,7.950950899,0.141526926,C01,7.22958669,9.522202289,75.92347306,7.117094281,3.959157866,2.292615599,32.21280355,1.317115721,2.405108008,4.824478682,1.573702684,4.761101145,3.005307824,2.404144204,2.736560938,0.736167275,2.277016424,0.935097671,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,10
4.5,16.5,19,12/8/2022 0:03,0.0178,5.815360112,0.10351341,C01,5.287751188,9.522202289,55.53075883,7.117094281,3.959157866,4.234451101,59.4969089,1.800803773,2.405108008,2.88264318,1.058707644,4.761101145,3.005307824,2.404144204,,,2.149300628,-0.310142358,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,20
14.5,26.5,19,12/8/2022 0:13,0.0178,4.369943933,0.077785002,C01,3.973472971,9.522202289,41.72850828,7.117094281,3.959157866,5.548729318,77.96340893,2.396443202,2.405108008,1.568364963,0.450033652,4.761101145,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,30
24.5,36.5,19,12/8/2022 0:23,0.0178,4.188685955,0.07455861,C01,3.808659947,9.522202289,39.99767944,7.117094281,3.959157866,5.713542342,80.27914366,2.500145044,2.405108008,1.403551939,0.339006123,4.761101145,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,40
34.5,46.5,19,12/8/2022 0:33,0.0178,3.92493236,0.069863796,C01,3.568835867,9.522202289,37.47910156,7.117094281,3.959157866,5.953366422,83.64883458,2.668153606,2.405108008,1.163727859,0.151628524,4.761101145,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,50
44.5,56.5,19,12/8/2022 0:43,0.0178,4.436172809,0.078963876,C01,4.033693114,9.522202289,42.36092652,7.117094281,3.959157866,5.488509175,77.11727509,2.360666025,2.405108008,1.628585106,0.487711605,4.761101145,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,60
54.5,66.5,19,12/8/2022 0:53,0.0178,4.64880236,0.082748682,C01,4.227031469,9.522202289,44.39132189,7.117094281,3.959157866,5.29517082,74.40074012,2.252692548,2.405108008,1.821923461,0.59989279,4.761101145,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.828526864,,3.17406743,,70
0.12,0,19,8/12/2022 8:46,0.0178,10.31364809,0.183582936,C02,9.441850229,9.441850229,100,7.303599891,4.41568981,0,0,1,2.138250338,7.303599891,1.988367362,4.720925115,3.005307824,2.404144204,3.004280184,1.458456802,2.404144204,1.589124115,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,52.3,3.14728341,70.6,0
8,8,19,8/12/2022 8:54,0.0178,7.44641191,0.132546132,C02,6.770822901,9.441850229,71.71076364,7.303599891,4.41568981,2.671027328,36.5713808,1.394490798,2.138250338,4.632572563,1.533112343,4.720925115,3.005307824,2.404144204,2.736560938,0.639752535,2.277016424,0.856776852,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,10
4.5,16.5,19,12/8/2022 0:03,0.0178,5.810325169,0.103423788,C02,5.283173049,9.441850229,55.95484911,7.303599891,4.41568981,4.15867718,56.94010135,1.787155208,2.138250338,3.144922711,1.145789315,4.720925115,3.005307824,2.404144204,,,2.149300628,-0.004387528,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,20
14.5,26.5,19,12/8/2022 0:13,0.0178,4.379624494,0.077957316,C02,3.982275246,9.441850229,42.17685252,7.303599891,4.41568981,5.459574983,74.75183559,2.370968767,2.138250338,1.844024908,0.611950633,4.720925115,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,30
24.5,36.5,19,12/8/2022 0:23,0.0178,4.322443146,0.076939488,C02,3.930281778,9.441850229,41.62618218,7.303599891,4.41568981,5.511568451,75.46372382,2.402334174,2.138250338,1.79203144,0.583349859,4.720925115,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,40
34.5,46.5,19,12/8/2022 0:33,0.0178,3.953681798,0.070375536,C02,3.594976961,9.441850229,38.07492042,7.303599891,4.41568981,5.846873268,80.05467653,2.626400762,2.138250338,1.456726623,0.37619188,4.720925115,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,50
44.5,56.5,19,12/8/2022 0:43,0.0178,4.310773483,0.076731768,C02,3.919670866,9.441850229,41.51380048,7.303599891,4.41568981,5.522179363,75.60900714,2.408837515,2.138250338,1.781420528,0.577411095,4.720925115,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,60
54.5,66.5,19,12/8/2022 0:53,0.0178,4.732048315,0.08423046,C02,4.302724787,9.441850229,45.5707799,7.303599891,4.41568981,5.139125442,70.36427952,2.194388602,2.138250338,2.164474449,0.772177583,4.720925115,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.598970316,,3.14728341,,70
8.59,0,19,8/12/2022 8:55,0.0159,14.21572912,0.226030093,C03,12.63769848,12.63769848,100,10.29948002,5.404840766,0,0,1,2.338218465,10.29948002,2.33209341,6.31884924,3.005307824,2.404144204,3.004280184,1.987216574,2.404144204,2.066272181,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,38.4,4.21256616,42.1,0
4.5,8.5,19,12/8/2022 0:03,0.0159,7.152846918,0.113730266,C03,6.301543274,12.63769848,49.86306077,10.29948002,5.404840766,6.336155206,61.51917569,2.005492612,2.338218465,3.963324809,1.377083271,6.31884924,3.005307824,2.404144204,2.720643682,0.217271245,2.269297926,0.527108466,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,10
14.5,18.5,19,12/8/2022 0:13,0.0159,4.507362704,0.071667067,C03,3.970914163,12.63769848,31.42118138,10.29948002,5.404840766,8.666784317,84.14778517,3.182566523,2.338218465,1.632695698,0.490232451,6.31884924,3.005307824,2.404144204,,,2.120306174,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,20
24.5,28.5,19,12/8/2022 0:23,0.0159,4.187922767,0.066587972,C03,3.689492708,12.63769848,29.19434036,10.29948002,5.404840766,8.948205772,86.88017025,3.425321441,2.338218465,1.351274243,0.301048031,6.31884924,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,30
34.5,38.5,19,12/8/2022 0:33,0.0159,4.279191321,0.068039142,C03,3.769898838,12.63769848,29.83058065,10.29948002,5.404840766,8.867799642,86.0994888,3.352264616,2.338218465,1.431680373,0.35884884,6.31884924,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,40
44.5,48.5,19,12/8/2022 0:43,0.0159,4.665126918,0.074175518,C03,4.109901902,12.63769848,32.52096818,10.29948002,5.404840766,8.527796578,82.79832152,3.074939203,2.338218465,1.771683437,0.571930189,6.31884924,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,50
54.5,58.5,19,12/8/2022 0:53,0.0159,4.730318742,0.075212068,C03,4.167334852,12.63769848,32.97542553,10.29948002,5.404840766,8.470363628,82.24069192,3.03256132,2.338218465,1.829116387,0.603833002,6.31884924,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.398114464,,4.21256616,,60
1.77,0,19,8/12/2022 8:46,0.0223,12.46315439,0.277928343,C05,12.09825787,12.09825787,100,9.715037269,5.07643223,0,0,1,2.383220601,9.715037269,2.273674919,6.049128935,3.005307824,2.404144204,3.004280184,1.903711774,2.404144204,1.989365437,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,40.6,4.032752623,47.3,0
8,8,19,8/12/2022 8:54,0.0223,8.247115291,0.183910671,C05,7.987377767,12.09825787,66.02089201,9.715037269,5.07643223,4.110880103,42.3146097,1.514672052,2.383220601,5.604157166,1.723508673,6.049128935,3.005307824,2.404144204,2.736560938,1.053474128,2.277016424,1.202113299,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,10
4.5,16.5,19,8/12/2022 9:19,0.0223,5.30536843,0.118309716,C05,5.138279307,12.09825787,42.47123314,9.715037269,5.07643223,6.959978563,71.64129555,2.354534884,2.383220601,2.755058706,1.013438751,6.049128935,3.005307824,2.404144204,,,2.149300628,-0.501274584,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,20
14.5,26.5,19,8/12/2022 9:29,0.0223,4.760703767,0.106163694,C05,4.610768503,12.09825787,38.11101194,9.715037269,5.07643223,7.487489367,77.07113375,2.623913532,2.383220601,2.227547902,0.800901385,6.049128935,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,30
24.5,36.5,19,8/12/2022 9:39,0.0223,4.521832063,0.100836855,C05,4.379419907,12.09825787,36.19876475,9.715037269,5.07643223,7.718837963,79.45247918,2.762525204,2.383220601,1.996199306,0.691245026,6.049128935,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,40
34.5,46.5,19,8/12/2022 9:49,0.0223,4.228122108,0.094287123,C05,4.094960156,12.09825787,33.84751919,9.715037269,5.07643223,8.003297714,82.38051479,2.954426273,2.383220601,1.711739555,0.537510137,6.049128935,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,50
44.5,56.5,19,8/12/2022 9:59,0.0223,4.140752691,0.092338785,C05,4.010342382,12.09825787,33.14809804,9.715037269,5.07643223,8.087915488,83.25151272,3.016764335,2.383220601,1.627121781,0.486812675,6.049128935,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,60
54.5,66.5,19,8/12/2022 10:09,0.0223,4.453051883,0.099303057,C05,4.312805915,12.09825787,35.64815661,9.715037269,5.07643223,7.785451955,80.1381584,2.805194138,2.383220601,1.929585314,0.657305117,6.049128935,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.326228055,,4.032752623,,70
0.6,0,19,8/12/2022 9:03,0.0127,13.71363654,0.174163184,C06,11.49945346,11.49945346,100,8.981096944,4.566253184,0,0,1,2.518356516,8.981096944,2.195122029,5.74972673,3.005307824,2.404144204,3.004280184,1.787888112,2.404144204,1.883571529,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,43.8,3.833151153,57.2,0
8,8,19,8/12/2022 9:11,0.0127,9.900104961,0.125731333,C06,8.189957318,11.49945346,71.22040491,8.981096944,4.566253184,3.309496142,36.84957598,1.404091989,2.518356516,5.671600802,1.735471406,5.74972673,3.005307824,2.404144204,2.736560938,1.076721035,2.277016424,1.222181332,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,10
4.5,16.5,19,8/12/2022 9:19,0.0127,6.832235984,0.086769397,C06,5.652033117,11.49945346,49.15044994,8.981096944,4.566253184,5.847420343,65.10808623,2.03456937,2.518356516,3.133676601,1.142206948,5.74972673,3.005307824,2.404144204,,,2.149300628,-0.015747369,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,20
14.5,26.5,19,8/12/2022 9:29,0.0127,7.137056299,0.090640615,C06,5.904198662,11.49945346,51.34329803,8.981096944,4.566253184,5.595254798,62.30034964,1.94767387,2.518356516,3.385842146,1.219602663,5.74972673,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,30
24.5,36.5,19,8/12/2022 9:39,0.0127,6.671631732,0.084729723,C06,5.5191717,11.49945346,47.99507836,8.981096944,4.566253184,5.98028176,66.58743133,2.083546968,2.518356516,3.000815184,1.09888398,5.74972673,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,40
34.5,46.5,19,8/12/2022 9:49,0.0127,5.971856063,0.075842572,C06,4.940275528,11.49945346,42.96095936,8.981096944,4.566253184,6.559177932,73.03314921,2.32769476,2.518356516,2.421919012,0.884560206,5.74972673,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,50
44.5,56.5,19,8/12/2022 9:59,0.0127,5.801418898,0.07367802,C06,4.799279739,11.49945346,41.73485075,8.981096944,4.566253184,6.700173721,74.60306645,2.396079013,2.518356516,2.280923223,0.824580283,5.74972673,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,60
54.5,66.5,19,8/12/2022 10:09,0.0127,6.340590315,0.080525497,C06,5.245314495,11.49945346,45.61359818,8.981096944,4.566253184,6.254138965,69.63669365,2.192328691,2.518356516,2.726957979,1.003186695,5.74972673,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.314575905,,3.833151153,,70
9.65,0,19,8/12/2022 9:13,0.0135,8.720714074,0.11772964,C07,7.429753839,7.429753839,100,5.009496255,3.069819464,0,0,1,2.420257584,5.009496255,1.611335362,3.71487692,3.005307824,2.404144204,3.004280184,0.695751821,2.404144204,0.95756781,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,70.2,2.476584613,231.1,0
4.5,8.5,19,8/12/2022 9:19,0.0135,6.600667778,0.089109015,C07,5.554668267,7.429753839,74.76248052,5.009496255,3.069819464,1.875085572,37.4306213,1.337569317,2.420257584,3.134410683,1.142441177,3.71487692,3.005307824,2.404144204,2.720643682,-0.882452262,2.269297926,-0.144895426,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,10
14.5,18.5,19,8/12/2022 9:29,0.0135,5.518287778,0.074496885,C07,4.643811662,7.429753839,62.50290067,5.009496255,3.069819464,2.785942177,55.61322008,1.599925746,2.420257584,2.223554078,0.799106852,3.71487692,3.005307824,2.404144204,,,2.120306174,-2.270622349,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,20
24.5,28.5,19,8/12/2022 9:39,0.0135,4.779740741,0.0645265,C07,4.022301244,7.429753839,54.13774576,5.009496255,3.069819464,3.407452595,68.0198651,1.847140079,2.420257584,1.60204366,0.471280102,3.71487692,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,30
34.5,38.5,19,8/12/2022 9:49,0.0135,4.378859259,0.0591146,C07,3.684946946,7.429753839,49.59716063,5.009496255,3.069819464,3.744806893,74.75416095,2.016244453,2.420257584,1.264689362,0.234826528,3.71487692,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,40
44.5,48.5,19,8/12/2022 9:59,0.0135,4.119828148,0.05561768,C07,3.466964169,7.429753839,46.66324409,5.009496255,3.069819464,3.96278967,79.1055521,2.143014314,2.420257584,1.046706585,0.045648649,3.71487692,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,50
54.5,58.5,19,8/12/2022 10:09,0.0135,4.801326667,0.06481791,C07,4.040466476,7.429753839,54.38223881,5.009496255,3.069819464,3.389287363,67.65724916,1.83883566,2.420257584,1.620208892,0.482555087,3.71487692,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.422156835,,2.476584613,,60
8.5,0,19,8/12/2022 9:11,0.0177,11.1803391,0.197892002,C08,10.2202995,10.2202995,100,7.627720313,3.942135905,0,0,1,2.592579187,7.627720313,2.031789021,5.11014975,3.005307824,2.404144204,3.004280184,1.531139045,2.404144204,1.653182246,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,50.4,3.4067665,80.7,0
4.5,8.5,19,8/12/2022 9:19,0.0177,7.807747797,0.138197136,C08,7.088185728,10.2202995,69.35399229,7.627720313,3.942135905,3.132113772,41.06225246,1.441878062,2.592579187,4.495606541,1.503100596,5.11014975,3.005307824,2.404144204,2.720643682,0.573779498,2.269297926,0.800344884,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,10
14.5,18.5,19,8/12/2022 9:29,0.0177,6.251347232,0.110648846,C08,5.675223045,10.2202995,55.52893088,7.627720313,3.942135905,4.545076455,59.58630192,1.800863053,2.592579187,3.082643858,1.125787624,5.11014975,3.005307824,2.404144204,,,2.120306174,-0.038389867,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,20
24.5,28.5,19,8/12/2022 9:39,0.0177,5.548041412,0.098200333,C08,5.036733893,10.2202995,49.28166628,7.627720313,3.942135905,5.183565607,67.95694381,2.029152168,2.592579187,2.444154706,0.89369934,5.11014975,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,30
34.5,38.5,19,8/12/2022 9:49,0.0177,5.001545876,0.088527362,C08,4.540603387,10.2202995,44.42730262,7.627720313,3.942135905,5.679696113,74.4612529,2.25086814,2.592579187,1.9480242,0.666815628,5.11014975,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,40
44.5,48.5,19,8/12/2022 9:59,0.0177,4.961758192,0.08782312,C08,4.504482537,10.2202995,44.07387999,7.627720313,3.942135905,5.715816963,74.93480002,2.268917554,2.592579187,1.91190335,0.648099264,5.11014975,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,50
54.5,58.5,19,8/12/2022 10:09,0.0177,5.454423333,0.096543293,C08,4.951743657,10.2202995,48.45008364,7.627720313,3.942135905,5.268555843,69.07117234,2.063979925,2.592579187,2.35916447,0.858307518,5.11014975,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,4.11812325,,3.4067665,,60
1,0,19,8/12/2022 9:19,0.0133,13.06391827,0.173750113,C09,11.0869089,11.0869089,100,8.997994885,5.30749893,0,0,1,2.088914015,8.997994885,2.197001762,5.54345445,3.005307824,2.404144204,3.004280184,1.79071137,2.404144204,1.8861375,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,43.6,3.6956363,48.2,0
8,8,19,8/12/2022 9:26,0.0133,9.570459474,0.127287111,C09,8.02025258,11.0869089,72.33984377,8.997994885,5.30749893,3.06665632,34.08155216,1.382364058,2.088914015,5.931338565,1.780249915,5.54345445,3.005307824,2.404144204,2.736560938,1.161517485,2.277016424,1.295910615,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,,3.6956363,,10
4.5,18.5,19,8/12/2022 9:37,0.0133,5.563714211,0.073997399,C09,4.662513161,11.0869089,42.05422089,8.997994885,5.30749893,6.424395739,71.3980817,2.377882596,2.088914015,2.573599146,0.945305365,5.54345445,3.005307824,2.404144204,,,2.120306174,-0.791216625,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,,3.6956363,,20
14.5,28.5,19,8/12/2022 9:47,0.0133,5.168639173,0.068742901,C09,4.331431712,11.0869089,39.06798323,8.997994885,5.30749893,6.755477188,75.07758422,2.5596407,2.088914015,2.242517697,0.807599207,5.54345445,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,,3.6956363,,30
24.5,38.5,19,8/12/2022 9:57,0.0133,4.913551353,0.065350233,C09,4.117662587,11.0869089,37.13986128,8.997994885,5.30749893,6.969246313,77.45332601,2.692524865,2.088914015,2.028748572,0.707419136,5.54345445,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,,3.6956363,,40
34.5,48.5,19,8/12/2022 10:07,0.0133,5.42683782,0.072176943,C09,4.547807777,11.0869089,41.01961887,8.997994885,5.30749893,6.539101123,72.67286997,2.437857852,2.088914015,2.458893762,0.899711559,5.54345445,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.888512992,,3.6956363,,50
1.5,0,19,8/12/2022 9:20,0.0143,11.32994273,0.162018181,C10,9.798298864,9.798298864,100,7.313768444,3.943722639,0,0,1,2.48453042,7.313768444,1.98975866,4.899149432,3.005307824,2.404144204,3.004280184,1.460819164,2.404144204,1.591197409,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,52.2,3.266099621,82.8,0
8,8,19,8/12/2022 9:26,0.0143,8.122233357,0.116147937,C10,6.946185082,9.798298864,70.89174537,7.313768444,3.943722639,2.852113782,38.99650097,1.410601467,2.48453042,4.461654662,1.495519698,4.899149432,3.005307824,2.404144204,2.736560938,0.545281382,2.277016424,0.781450249,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,10
