population,min_start,min_start_real,DateTime,bw,mo2,mo2_unscaled,mo2_scaled,mmr,ID,temp,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,ln_mo2_minus_rmr,B,beta,A,alpha
Lower Deschutes,4.5,24,7/28/2022 9:41,0.0192,8.203314167,0.157503632,7.618868642,13.18125127,I04,22,0.578007997,7.579117211,2.352898224,5.562382626,73.39090386,1.73007987,5.602134056,0.701479662,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,12.5,32,7/28/2022 9:49,0.0192,7.453011042,0.143097812,6.9220209,13.18125127,I04,22,0.525141412,7.579117211,2.352898224,6.259230368,82.58521663,1.904248985,5.602134056,0.277546009,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,20.5,40,7/28/2022 9:57,0.0192,7.022402292,0.134830124,6.522090892,13.18125127,I04,22,0.494800589,7.579117211,2.352898224,6.659160376,87.86195266,2.021016188,5.602134056,-0.083428527,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,7,50,7/28/2022 10:07,0.0192,7.112656146,0.136562998,6.605914606,13.18125127,I04,22,0.501159903,7.579117211,2.352898224,6.575336662,86.75597011,1.995371127,5.602134056,0.003773422,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,17,60,7/28/2022 10:17,0.0192,7.073509896,0.13581139,6.569557332,13.18125127,I04,22,0.498401646,7.579117211,2.352898224,6.611693935,87.23567338,2.006413919,5.602134056,-0.033119159,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,0.3,0,7/28/2022 9:25,0.0244,13.80513148,0.336845208,13.71821167,13.71821167,I05,22,1,10.08775871,3.77865016,0,0,1,3.630452963,2.31132268,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,8,8,7/28/2022 9:33,0.0244,8.694822787,0.212153676,8.635881688,13.71821167,I05,22,0.629519495,10.08775871,3.77865016,5.082329982,50.38116125,1.588513155,3.630452963,1.610523068,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,16,16,7/28/2022 9:41,0.0244,7.548355328,0.18417987,7.497185986,13.71821167,I05,22,0.546513362,10.08775871,3.77865016,6.221025684,61.66905715,1.829781427,3.630452963,1.35240997,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,24,24,7/28/2022 9:49,0.0244,6.552939836,0.159891732,6.508518289,13.71821167,I05,22,0.474443641,10.08775871,3.77865016,7.20969338,71.46972472,2.107731908,3.630452963,1.057118307,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,4.5,32.5,7/28/2022 9:57,0.0244,5.431930574,0.132539106,5.395108206,13.71821167,I05,22,0.393280723,10.08775871,3.77865016,8.323103463,82.50696416,2.542712981,3.630452963,0.567955342,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,7,43,7/28/2022 10:08,0.0244,6.00728582,0.146577774,5.966563192,13.71821167,I05,22,0.434937391,10.08775871,3.77865016,7.751648478,76.84212817,2.299181493,3.630452963,0.848487251,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,17,53,7/28/2022 10:18,0.0244,5.069575574,0.123697644,5.035209565,13.71821167,I05,22,0.367045624,10.08775871,3.77865016,8.683002105,86.0746411,2.724456945,3.630452963,0.339864051,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,27,63,7/28/2022 10:28,0.0244,6.076022951,0.14825496,6.034834363,13.71821167,I05,22,0.439914072,10.08775871,3.77865016,7.683377307,76.16535573,2.2731712,3.630452963,0.877292656,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,9,0,7/28/2022 9:34,0.0085,16.61590412,0.141235185,12.55187183,12.55187183,I07,22,1,8.794762484,3.340832188,0,0,1,3.757109344,2.174156372,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,16,8,7/28/2022 9:41,0.0085,11.06335941,0.094038555,8.179017138,12.55187183,I07,22,0.651617324,8.794762484,3.340832188,4.372854691,49.72112321,1.534643053,3.757109344,1.486571231,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,24,16,7/28/2022 9:49,0.0085,9.534077647,0.08103966,7.048436335,12.55187183,I07,22,0.561544639,8.794762484,3.340832188,5.503435493,62.57628336,1.780802327,3.757109344,1.191290824,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,4.5,24.5,7/28/2022 9:57,0.0085,5.825017059,0.049512645,4.306369573,12.55187183,I07,22,0.343085847,8.794762484,3.340832188,8.245502255,93.75468945,2.914722394,3.757109344,-0.599182944,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,7,43,7/28/2022 10:08,0.0085,6.350324118,0.053977755,4.694723172,12.55187183,I07,22,0.374025742,8.794762484,3.340832188,7.857148657,89.33895225,2.673612771,3.757109344,-0.064417112,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,17,53,7/28/2022 10:18,0.0085,8.647928824,0.073507395,6.39331648,12.55187183,I07,22,0.509351638,8.794762484,3.340832188,6.158555348,70.02526059,1.963280227,3.757109344,0.969341193,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,27,63,7/28/2022 10:28,0.0085,9.151143529,0.07778472,6.76533745,12.55187183,I07,22,0.538990323,8.794762484,3.340832188,5.786534378,65.79523197,1.85532088,3.757109344,1.101351236,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,0.2,0,7/28/2022 9:41,0.0061,18.19305148,0.110977614,12.6074398,12.6074398,I09,22,1,9.122669322,3.617868055,0,0,1,3.48477048,2.21076245,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,8,8,7/28/2022 9:49,0.0061,11.85985492,0.072345115,7.990032166,12.6074398,I09,22,0.63375533,9.122669322,3.617868055,4.617407636,50.61465534,1.577896001,3.48477048,1.505245977,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,16,16,7/28/2022 9:57,0.0061,9.634217869,0.058768729,6.490611496,12.6074398,I09,22,0.514823913,9.122669322,3.617868055,6.116828306,67.05086077,1.942411714,3.48477048,1.100557401,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,4.5,24.5,7/28/2022 10:08,0.0064,8.17916125,0.052346632,5.584907192,12.6074398,I09,22,0.442985037,9.122669322,3.617868055,7.02253261,76.97892318,2.257412588,3.48477048,0.742002444,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,13.5,33.5,7/28/2022 10:18,0.0064,9.21696125,0.058988552,6.29353935,12.6074398,I09,22,0.499192497,9.122669322,3.617868055,6.313900452,69.21110729,2.003235238,3.48477048,1.032746263,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,22.5,42.5,7/28/2022 10:27,0.0064,9.0937225,0.058199824,6.209389281,12.6074398,I09,22,0.492517861,9.122669322,3.617868055,6.398050521,70.13353543,2.03038322,3.48477048,1.002328529,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,31.5,51.5,7/28/2022 10:37,0.0064,9.012644375,0.057680924,6.154027394,12.6074398,I09,22,0.488126653,9.122669322,3.617868055,6.453412408,70.74039604,2.048648632,3.48477048,0.981800124,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,0.5,0,7/28/2022 9:41,0.0091,15.99610747,0.145564578,12.2998743,12.2998743,I10,22,1,9.143837685,3.897253361,0,0,1,3.156036614,2.213080175,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,8,8,7/28/2022 9:49,0.0091,10.19117901,0.092739729,7.679497752,12.2998743,I10,22,0.624355791,9.143837685,3.897253361,4.620376547,50.52994931,1.601650876,3.156036614,1.509277439,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,16,16,7/28/2022 9:57,0.0091,8.726810989,0.07941398,6.576032596,12.2998743,I10,22,0.53464226,9.143837685,3.897253361,5.723841703,62.59780521,1.87040957,3.156036614,1.229639376,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,4.5,24.5,7/28/2022 10:08,0.0091,7.257873956,0.066046653,5.469124492,12.2998743,I10,22,0.444648812,9.143837685,3.897253361,6.830749807,74.70331433,2.248965866,3.156036614,0.838583376,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,13.5,33.5,7/28/2022 10:18,0.0091,8.173960659,0.074383042,6.159435767,12.2998743,I10,22,0.500772253,9.143837685,3.897253361,6.140438532,67.15384441,1.996915751,3.156036614,1.099744698,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,22.5,42.5,7/28/2022 10:27,0.0091,7.470332967,0.06798003,5.62922162,12.2998743,I10,22,0.457664971,9.143837685,3.897253361,6.670652679,72.95243976,2.185004452,3.156036614,0.905506796,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,31.5,51.5,7/28/2022 10:37,0.0091,6.883215055,0.062637257,5.186802673,12.2998743,I10,22,0.421695584,9.143837685,3.897253361,7.113071626,77.79087808,2.371378877,3.156036614,0.708413091,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,8.7,0,7/28/2022 9:50,0.009,17.32961778,0.15596656,13.28702139,13.28702139,I11,22,1,9.238812221,3.282197344,0,0,1,4.048209171,2.22341333,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,16,8,7/28/2022 9:57,0.009,13.42096,0.12078864,10.08203689,13.28702139,I11,22,0.758788339,9.238812221,3.282197344,3.204984502,34.69043882,1.317890575,4.048209171,1.797381589,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,4.5,16.5,7/28/2022 10:08,0.009,8.444831111,0.07600348,6.343890362,13.28702139,I11,22,0.47745015,9.238812221,3.282197344,6.94313103,75.15177128,2.094459493,4.048209171,0.831029615,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,13.5,25.5,7/28/2022 10:18,0.009,9.917524444,0.08925772,7.450200828,13.28702139,I11,22,0.560712639,9.238812221,3.282197344,5.836820564,63.17717499,1.783444728,4.048209171,1.224361042,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,22.5,34.5,7/28/2022 10:27,0.009,8.319791111,0.07487812,6.249958342,13.28702139,I11,22,0.470380694,9.238812221,3.282197344,7.03706305,76.16848229,2.125937592,4.048209171,0.789252122,3.175950635,-0.011845,4.569482683,-0.12934
Lower Deschutes,31.5,43.5,7/28/2022 10:37,0.009,8.361471111,0.07525324,6.281269015,13.28702139,I11,22,0.472737179,9.238812221,3.282197344,7.005752377,75.82957862,2.115340285,4.048209171,0.803372772,3.175950635,-0.011845,4.569482683,-0.12934
North Umpqua,8,0,8/9/2022 10:39,0.0097,10.35125722,0.100407195,8.092623747,8.092623747,A05,16,100,5.779675953,3.498835455,0,0,1,2.312947794,1.754347618,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,8.5,8/9/2022 10:48,0.0097,6.978230722,0.067688838,5.353258406,8.092623747,A05,16,66.14984921,5.779675953,3.498835455,2.739365341,47.39652125,1.511719243,2.312947794,1.111959685,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,18.5,8/9/2022 10:58,0.0097,5.03266732,0.048816873,3.860744895,8.092623747,A05,16,47.70696149,5.779675953,3.498835455,4.231878852,73.22000206,2.096130143,2.312947794,0.436832695,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,28.5,8/9/2022 11:08,0.0097,4.241543196,0.041142969,3.253844373,8.092623747,A05,16,40.20753312,5.779675953,3.498835455,4.838779374,83.72059979,2.48709613,2.312947794,-0.060922051,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,38.5,8/9/2022 11:18,0.0097,3.75354,0.036409338,2.879479106,8.092623747,A05,16,35.58152702,5.779675953,3.498835455,5.213144641,90.19787067,2.810447115,2.312947794,-0.568222927,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,48.5,8/9/2022 11:28,0.0097,3.987867526,0.038682315,3.059240401,8.092623747,A05,16,37.8028251,5.779675953,3.498835455,5.033383346,87.08763929,2.645304941,2.312947794,-0.292637521,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,58.5,8/9/2022 11:38,0.0097,3.775037938,0.036617868,2.895970968,8.092623747,A05,16,35.78531584,5.779675953,3.498835455,5.196652779,89.91252834,2.794442291,2.312947794,-0.539528344,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,1.5,0,8/9/2022 10:33,0.0203,9.970824236,0.202407732,9.445297212,9.445297212,A07,16,100,7.891960313,6.080649483,0,0,1,1.553336899,2.065844559,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,8,8,8/9/2022 10:39,0.0203,6.306883596,0.128029737,5.94963747,9.445297212,A07,16,62.99047385,7.891960313,6.080649483,3.495659742,44.29393463,1.587541638,1.553336899,1.480763408,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,16.5,8/9/2022 10:48,0.0203,4.593978571,0.093257765,4.333757969,9.445297212,A07,16,45.8827062,7.891960313,6.080649483,5.111539243,64.76894257,2.179470399,1.553336899,1.02260238,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,26.5,8/9/2022 10:58,0.0203,3.876520739,0.078693371,3.656939706,9.445297212,A07,16,38.71704218,7.891960313,6.080649483,5.788357506,73.34499005,2.582841931,1.553336899,0.743651497,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,36.5,8/9/2022 11:08,0.0203,3.533122118,0.071722379,3.332992503,9.445297212,A07,16,35.28732265,7.891960313,6.080649483,6.112304709,77.44976491,2.833878925,1.553336899,0.576419865,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,46.5,8/9/2022 11:18,0.0203,3.451360542,0.070062619,3.255862216,9.445297212,A07,16,34.47072277,7.891960313,6.080649483,6.189434996,78.42709226,2.901012569,1.553336899,0.532112629,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,56.5,8/9/2022 11:28,0.0203,3.52801202,0.071618644,3.32817186,9.445297212,A07,16,35.23628516,7.891960313,6.080649483,6.117125352,77.51084787,2.837983617,1.553336899,0.573707439,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,66.5,8/9/2022 11:38,0.0203,3.309299803,0.067178786,3.121848344,9.445297212,A07,16,33.05188046,7.891960313,6.080649483,6.323448868,80.12519852,3.025546462,1.553336899,0.450127045,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,1.4,0,8/9/2022 10:33,0.0142,12.67089127,0.179926656,10.93799527,10.93799527,A08,16,100,8.984791262,5.600027045,0,0,1,1.953204008,2.195533288,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,8,8,8/9/2022 10:39,0.0142,7.215043944,0.102453624,6.158238642,10.93799527,A08,16,56.3013467,8.984791262,5.600027045,4.779756628,53.19830465,1.776156448,1.953204008,1.43628253,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,16.5,8/9/2022 10:48,0.0142,4.343929859,0.061683804,3.707663727,10.93799527,A08,16,33.89710485,8.984791262,5.600027045,7.230331543,80.47300524,2.950104453,1.953204008,0.562160957,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,26.5,8/9/2022 10:58,0.0142,3.699572958,0.052533936,3.157687372,10.93799527,A08,16,28.86897729,8.984791262,5.600027045,7.780307898,86.59419758,3.463925963,1.953204008,0.186050731,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,36.5,8/9/2022 11:08,0.0142,3.496476338,0.049649964,2.984338815,10.93799527,A08,16,27.28414797,8.984791262,5.600027045,7.953656455,88.523553,3.665131859,1.953204008,0.03065995,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,46.5,8/9/2022 11:18,0.0142,2.95439831,0.041952456,2.521660295,10.93799527,A08,16,23.05413589,8.984791262,5.600027045,8.416334975,93.67312751,4.337616487,1.953204008,-0.564830861,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,56.5,8/9/2022 11:28,0.0142,3.191100845,0.045313632,2.723692425,10.93799527,A08,16,24.90120316,8.984791262,5.600027045,8.214302845,91.42452624,4.01587021,1.953204008,-0.260730657,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,66.5,8/9/2022 11:38,0.0142,3.233473521,0.045915324,2.759858671,10.93799527,A08,16,25.231851,8.984791262,5.600027045,8.178136599,91.02199885,3.963244707,1.953204008,-0.214859629,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,9.7,0,8/9/2022 10:25,0.0158,10.8292419,0.171102022,9.611352274,9.611352274,A09,16,100,7.829573712,5.394246221,0,0,1,1.781778562,2.057908066,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,8.5,8/9/2022 10:31,0.0158,6.502105823,0.102733272,5.71814041,9.611352274,A09,16,59.49360971,7.829573712,5.394246221,3.893211864,49.72444232,1.680852792,1.781778562,1.370256908,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,18.5,8/9/2022 10:41,0.0158,4.503178734,0.071150224,3.960225963,9.611352274,A09,16,41.20362931,7.829573712,5.394246221,5.651126311,72.17667933,2.426970674,1.781778562,0.778612422,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,28.5,8/9/2022 10:51,0.0158,3.918897215,0.061918576,3.446391852,9.611352274,A09,16,35.85751259,7.829573712,5.394246221,6.164960422,78.73941352,2.788815865,1.781778562,0.509592838,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,38.5,8/9/2022 11:01,0.0158,3.645179747,0.05759384,3.205676773,9.611352274,A09,16,33.35302548,7.829573712,5.394246221,6.405675501,81.81384756,2.998228753,1.781778562,0.353398329,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,48.5,8/9/2022 11:11,0.0158,3.489897722,0.055140384,3.069117257,9.611352274,A09,16,31.93221068,7.829573712,5.394246221,6.542235017,83.55799763,3.131634105,1.781778562,0.25257706,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,58.5,8/9/2022 11:21,0.0158,3.59780557,0.056845328,3.164014548,9.611352274,A09,16,32.91955656,7.829573712,5.394246221,6.447337726,82.34596114,3.03770799,1.781778562,0.323702468,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,8.2,0,8/9/2022 10:23,0.0114,15.08813842,0.172004778,12.30173929,12.30173929,A10,16,100,10.10039997,5.588297633,0,0,1,2.201339316,2.312575024,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,8.5,8/9/2022 10:31,0.0114,7.142952632,0.08142966,5.733078997,12.30173929,A10,16,46.60380831,10.10039997,5.588297633,6.568660293,65.0336651,2.145747389,2.201339316,1.261790577,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,18.5,8/9/2022 10:41,0.0114,5.549946316,0.063269388,4.454499743,12.30173929,A10,16,36.21032472,10.10039997,5.588297633,7.847239547,77.69236433,2.761643282,2.201339316,0.812333865,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,28.5,8/9/2022 10:51,0.0114,5.24121,0.059749794,4.206701699,12.30173929,A10,16,34.19599132,10.10039997,5.588297633,8.095037591,80.14571316,2.924319377,2.201339316,0.695824784,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,38.5,8/9/2022 11:01,0.0114,4.828343684,0.055043118,3.875326801,12.30173929,A10,16,31.50226736,10.10039997,5.588297633,8.426412489,83.42652282,3.174374684,2.201339316,0.515208496,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,48.5,8/9/2022 11:11,0.0114,4.895936842,0.05581368,3.929578443,12.30173929,A10,16,31.94327526,10.10039997,5.588297633,8.372160847,82.88939912,3.130549363,2.201339316,0.547103044,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,58.5,8/9/2022 11:21,0.0114,4.247407895,0.04842045,3.409055926,12.30173929,A10,16,27.7119832,10.10039997,5.588297633,8.892683364,88.04288332,3.608547222,2.201339316,0.188731478,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,0.9,0,8/9/2022 10:16,0.0181,10.97518928,0.198650926,10.09122864,10.09122864,A11,16,100,8.014106861,4.858274918,0,0,1,2.077121779,2.081203346,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,8,8,8/9/2022 10:23,0.0181,6.918243923,0.125220215,6.320081355,10.09122864,A11,16,62.62945357,8.014106861,4.858274918,3.771147285,47.05636386,1.596692839,2.077121779,1.445261039,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,16.5,8/9/2022 10:31,0.0181,4.705727569,0.085173669,4.298862747,10.09122864,A11,16,42.59999353,8.014106861,4.858274918,5.792365893,72.27712325,2.347418197,2.077121779,0.798291108,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,14.5,26.5,8/9/2022 10:41,0.0181,3.944962541,0.071403822,3.603874695,10.09122864,A11,16,35.71294263,8.014106861,4.858274918,6.487353945,80.94918196,2.800105302,2.077121779,0.423143203,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,24.5,36.5,8/9/2022 10:51,0.0181,3.817594641,0.069098463,3.487519229,10.09122864,A11,16,34.55990696,8.014106861,4.858274918,6.603709411,82.40106509,2.893526308,2.077121779,0.343871544,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,34.5,46.5,8/9/2022 11:01,0.0181,3.854313315,0.069763071,3.521063147,10.09122864,A11,16,34.89231364,8.014106861,4.858274918,6.570165493,81.98250419,2.865960711,2.077121779,0.367376436,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,44.5,56.5,8/9/2022 11:11,0.0181,3.669572486,0.066419262,3.35229531,10.09122864,A11,16,33.21989254,8.014106861,4.858274918,6.73893333,84.08838872,3.010244536,2.077121779,0.243082272,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,54.5,66.5,8/9/2022 11:21,0.0181,3.971354088,0.071881509,3.627984386,10.09122864,A11,16,35.95185994,8.014106861,4.858274918,6.463244254,80.64834131,2.781497263,2.077121779,0.438811297,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,0.9,0,8/9/2022 10:16,0.0186,10.66060387,0.198287232,9.871673191,9.871673191,A12,16,100,8.17172423,5.807040927,0,0,1,1.699948961,2.100679931,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,8,8,8/9/2022 10:23,0.0186,6.565942581,0.122126532,6.044181572,9.871673191,A12,16,61.22752907,8.17172423,5.807040927,3.827491619,46.8382377,1.633252256,1.699948961,1.468849129,2.279078056,-0.01667,5.32700944,-0.13964
North Umpqua,4.5,16.5,8/9/2022 10:31,0.0186,4.377894194,0.081428832,4.030005911,9.871673191,A12,16,40.8239397,8.17172423,5.807040927,5.84166728,71.48634873,2.449543105,1.699948961,0.845892709,2.279078056,-0.01667,5.32700944,-0.13964
